meaning,example,order,word,numbering
330_2,出了事情就麻烦了。,1,330,330_2_1
330_3,在公司里找了一个事情。,1,330,330_3_1
330_4,我有点儿事情。,1,330,330_4_1
330_4,最近事情太多了，我都没时间休息。176,2,330,330_4_2
330_5,〔请求别人帮忙/恳求别人宽恕自己〕,1,330,330_5_1
331_1,奴婢出身/运动员出身/东京出身/北京大学出身/农村出身/穷苦农民出身,1,331,331_1_1
331_1,出身地区/出身学校/出身大学,2,331,331_1_2
331_1, 跟出身相比，实力更重要。,3,331,331_1_3
331_1,你是哪儿的人？,4,331,331_1_4
331_2, 他出身于 工人/知识分子 家庭。,1,331,331_2_1
332_1,体力劳动/精神劳动/雇佣劳动/奴隶劳动/夜间劳动,1,332,332_1_1
332_1,劳动时间/劳动组合/劳动政策,2,332,332_1_2
332_1,作为劳动的代价领取工资,3,332,332_1_3
332_2,通过劳动维持生计,1,332,332_2_1
332_2,在劳动中积累经验,2,332,332_2_2
332_2,务工人员,3,332,332_2_3
333_1,危险物质/危险人物/危险工作津贴/危险地区,1,333,333_1_1
333_1,陷入危险/应对危险/不惧危险,2,333,333_1_2
333_1,冒着危险,3,333,333_1_3
333_1,在积雪路面超速驾驶非常危险。,4,333,333_1_4
333_1,危险性高的疾病（高危疾病）/危险性高的投资,5,333,333_1_5
334_1,血液循环/血液检查/血液银行,1,334,334_1_1
334_1,供给血液,2,334,334_1_2
334_1,我的血型是A型。,3,334,334_1_3
335_1,一定的温度/一定的湿度/一定的速度/一定的条件/保持适当的体重,1,335,335_1_1
335_1,这个药每天要按一定剂量(定量)服用。,2,335,335_1_2
335_1,没有固定收入,3,335,335_1_3
335_1,仓库里的湿度恒定。,4,335,335_1_4
335_2,要完成这件事，需要一定的时间。,1,335,335_2_1
335_2,成绩/分数 达到一定的水平后可以进入下一阶段。178,2,335,335_2_2
335_3, 我们明天一定要离开这儿。,1,335,335_3_1
336_1,细胞结构/细胞分裂/细胞生物学,1,336,336_1_1
336_1,生殖细胞/组织细胞/皮肤细胞,2,336,336_1_2
336_1,用显微镜观察细胞,3,336,336_1_3
337_1,建立原则/制定原则/坚持原则/遵守原则/违背原则,1,337,337_1_1
337_1,遵守原则/违背原则,2,337,337_1_2
337_1,失去原则,3,337,337_1_3
337_1,以〜为原则,4,337,337_1_4
337_1,原则上禁止做小时工。,5,337,337_1_5
338_1,有〜的习惯/养成〜的习惯,1,338,338_1_1
338_1,改掉习惯/培养习惯/养成习惯,2,338,338_1_2
338_1,习惯上,3,338,338_1_3
338_2,跟随当地的风俗习惯比较好。,1,338,338_2_1
338_2,假如风俗习惯允许的话，我想拥抱他。,2,338,338_2_2
338_3,我在这里住了两个月就完全习惯了，犹如在自己家里一般。,1,338,338_3_1
339_1,世界地图/军事地图/国家地图,1,339,339_1_1
339_1,地图上标示着,2,339,339_1_2
339_1,看着地图确认目的地的位置,3,339,339_1_3
339_1,看着地图找路,4,339,339_1_4
340_1,记录〜的一生,1,340,340_1_1
340_1,一生都是独自一人生活,2,340,340_1_2
340_1,这个恩惠我一生难忘。,3,340,340_1_3
340_1,父亲一生都在为我们一家人努力工作。180,4,340,340_1_4
341_1,感谢的话语/感谢信,1,341,341_1_1
341_1,表示感谢/表达感谢之情,2,341,341_1_2
341_1, 我很感谢你为我做的一切。,3,341,341_1_3
342_1,军事训练/灯火管制训练/极限训练,1,342,342_1_1
342_1,实战训练,2,342,342_1_2
342_1,受到过良好训练的 军人/助教/狗,3,342,342_1_3
342_1,通过反复训练，以便熟练掌握,4,342,342_1_4
342_1,新员工需要训练,5,342,342_1_5
343_1,上课态度好。/学习态度好。,1,343,343_1_1
343_1,态度端正,2,343,343_1_2
343_1,他在上司面前的态度非常理直气壮。,3,343,343_1_3
343_1,他傲慢的语气和态度让很多人感到反感。,4,343,343_1_4
343_2,态度认真/态度诚恳/态度谦逊/态度傲慢/态度轻率/态度高雅,1,343,343_2_1
343_2,以这种态度做事，这项工作是不会成功的。,2,343,343_2_2
344_1,连续动作/分解动作/防御动作,1,344,344_1_1
344_1,动作急速/动作灵活/动作麻利/动作敏捷/动作迅速/动作缓慢/动作干练/动作自然/动作柔韧/动作生硬,2,344,344_1_2
344_1,停下动作/跟着做动作,3,344,344_1_3
345_1,交通警察/治安警察,1,345,345_1_1
345_1,报警/向警察举报,2,345,345_1_2
345_1,警察出动/警察调查,3,345,345_1_3
345_1,叫警察,4,345,345_1_4
345_1,按照警察的指示行动182,5,345,345_1_5
346_1,观察日记/观察结果,1,346,346_1_1
346_1,保护观察,2,346,346_1_2
346_1,观察动物的生态/观察向日葵/观察社会现象,3,346,346_1_3
346_1,观察力很敏锐,4,346,346_1_4
347_1,月收入/年收入/额外收入,1,347,347_1_1
347_1,收入不少/收入很少/收入不菲/收入增加/收入减少/收入少得可怜,2,347,347_1_2
347_1,支出大于收入,3,347,347_1_3
347_2,每年都会有新的网络词语收入词典。,1,347,347_2_1
347_2,将文件收入档案,2,347,347_2_2
348_1,战略武器/战略资产,1,348,348_1_1
348_1,战略要地/战略缓冲地带,2,348,348_1_2
348_1,制定战略/树立战略/改变战略/修改战略,3,348,348_1_3
348_1,敌军利用过人的战略包围了我军。,4,348,348_1_4
348_1,适当利用战略战术,5,348,348_1_5
348_2,销售战略/市场战略/事业战略/协商战略,1,348,348_2_1
348_2,战略性地 思考/行动,2,348,348_2_2
348_2,要想使这件事成功，需要有周密的战略。,3,348,348_2_3
349_1,中年妇女,1,349,349_1_1
349_1,妇科疾病/疾患,2,349,349_1_2
349_1,妇女杂志,3,349,349_1_3
349_1,小区里的妇女聚在一起聊天,4,349,349_1_4
350_1,保存资料/保存文件/保存文物/保留传统文化/保存遗物/保存种族/保留原形/保留犯罪现场/保护自然环境,1,350,350_1_1
350_1,保存状态良好,2,350,350_1_2
350_1,遗骨/遗物 保存良好。184,3,350,350_1_3
351_1,爱情电影/爱情小说/爱情问题,1,351,351_1_1
351_1,对〜产生了爱情,2,351,351_1_2
351_1,没有爱情的婚姻,3,351,351_1_3
351_2,〔对〜有感情〕,1,351,351_2_1
351_2,〔用心去 抚养/养育〕,2,351,351_2_2
351_2,〔老师非常爱学生。〕,3,351,351_2_3
352_1,私立京都学院,1,352,352_1_1
352_1,盐城师范学院,2,352,352_1_2
352_2,医学院,1,352,352_2_1
352_3, 〔钢琴培训班/音乐培训班/跆拳道培训班/英语补习班/舞蹈学校/高考补习学校〕,1,352,352_3_1
352_3,〔培训班老师/授课〕,2,352,352_3_2
352_3,〔上培训班〕,3,352,352_3_3
352_3,〔在补习班/高考补习班/~培训班/~补习班 学习~〕,4,352,352_3_4
352_3,〔培训班/高考补习班/~培训班/~补习班的学费/费用/每月学费〕,5,352,352_3_5
353_1,拼写法的规定/业务规定/比赛规定/伦理规定,1,353,353_1_1
353_1,制定规定/加以规定/严守规定/遵守规定/违反规定,2,353,353_1_2
353_1,有规定要〜,3,353,353_1_3
353_2,概念性规定,1,353,353_2_1
353_2,对〜做明确规定,2,353,353_2_2
353_2,很难断定这次火灾的原因就是漏电。,3,353,353_2_3
353_3,〔基础决定上层结构。〕,1,353,353_3_1
353_3, 〔社会地位决定精神意识。〕,2,353,353_3_2
354_1,自然现象/物理现象/生命现象/经济现象/社会现象/老化现象/语言现象,1,354,354_1_1
354_1,透过现象看本质,2,354,354_1_2
354_1,被现象而迷惑，看不清事物的本质。186,3,354,354_1_3
355_1, 在棒球比赛中取得了胜利。,1,355,355_1_1
355_1,比赛结束了，我们队胜利了。,2,355,355_1_2
355_1,对胜利的执著,3,355,355_1_3
355_2,意志力的胜利,1,355,355_2_1
355_2,他这次成功登顶阿尔卑斯山是意志力的胜利。,2,355,355_2_2
355_3,大会胜利闭幕。,1,355,355_3_1
355_3,生产任务胜利完成。,2,355,355_3_2
355_3,我们的事业必定胜利。,3,355,355_3_3
356_1,心理检查/心理描写/心理状态/心理变化,1,356,356_1_1
356_1,群众心理/英雄心理/消费心理,2,356,356_1_2
356_1,心理状态不稳定/心理状态比较稳定,3,356,356_1_3
356_1,心理上的安定/心理上的矛盾/心理上的打击/心理负担,4,356,356_1_4
356_1,洞察人类的隐蔽心理机制,5,356,356_1_5
357_1,研究成果/事业成果,1,357,357_1_1
357_1,得到了/取得了 极大的/比预想更好的 成果,2,357,357_1_2
357_1,以特殊成果而告终/没有任何成果而告终,3,357,357_1_3
357_1,绩效主义/效益工资,4,357,357_1_4
358_1,直接选举/间接选举/一般选举/秘密选举/总统选举/国会议员选举/市长选举/董事长选举,1,358,358_1_1
358_1,选举游说/选举费用/选举制度,2,358,358_1_2
358_1,决定选举董事长,3,358,358_1_3
358_1,进行/举行 市议会议员的选举,4,358,358_1_4
359_1,牧场上羊群在悠闲地吃着草。,1,359,359_1_1
359_1,积极参与牧场的经营,2,359,359_1_2
359_1,北海道有很多牧场。188,3,359,359_1_3
360_1,危险物质/放射性物质/致癌物质/易燃性物质,1,360,360_1_1
360_1,这种果实中含有可解毒的物质。,2,360,360_1_2
360_1,研究物质的性质,3,360,360_1_3
360_2,贪图物质享受,1,360,360_2_1
360_2,物质援助/物质帮助/物质资助/物质补偿,2,360,360_2_2
360_2,物质上很丰富,3,360,360_2_3
361_1,干部会议/高管会议/全体会议/定期会议/临时会议,1,361,361_1_1
361_1, 举办会议/举行会议/开会/召开会议/续会,2,361,361_1_2
361_1, 参加会议并在会议上发言。,3,361,361_1_3
361_1,会议室,4,361,361_1_4
361_2,中国人民政治协商会议,1,361,361_2_1
361_2,日本学术会议,2,361,361_2_2
361_2,法官会议,3,361,361_2_3
362_1,统治阶级/统治势力,1,362,362_1_1
362_1,一个独裁者统治整个国家,2,362,362_1_2
362_1,用武力支配殖民地,3,362,362_1_3
362_2,感情支配/环境支配,1,362,362_2_1
362_2,几个企业支配市场。,2,362,362_2_2
362_2,无形的力量支配着 宇宙/社会。,3,362,362_2_3
362_2,主导意见/主导氛围,4,362,362_2_4
362_3,合理支配时间,1,362,362_3_1
362_3,支配劳动力,2,362,362_3_2
363_1,进行的方向/进行的速度,1,363,363_1_1
363_1,汽车行驶缓慢,2,363,363_1_2
363_1,提高速度前进,3,363,363_1_3
363_1,无视红绿灯的卡车发生了事故。,4,363,363_1_4
363_2,进行研究/开展事业/进行手术/进行施工/开展会议/进行改革,1,363,363_2_1
363_2,工程顺利进行。,2,363,363_2_2
363_2,议事进行发言,3,363,363_2_3
363_3,〔癌细胞快速扩散。〕,1,363,363_3_1
363_3,〔观察事件的发展过程〕,2,363,363_3_2
363_3,〔大气污染越来越严重/地球温室效应加速〕190,3,363,363_3_3
364_1,有轨电车/无轨电车/快速电车/路面电车,1,364,364_1_1
364_1,我一般乘电车去上班。,2,364,364_1_2
364_1,在车站等电车,3,364,364_1_3
365_1,指纹识别技术/虹膜识别技术/人脸识别技术,1,365,365_1_1
365_1,对~有所认识/对~没有深刻的认识/对~的认识不足/普遍持有对~的认识/对~的认识有所改变,2,365,365_1_2
365_1,认识到问题的重要性,3,365,365_1_3
365_1,树立对〜的正确认识,4,365,365_1_4
365_1,认为当前的情况 很乐观/很悲观,5,365,365_1_5
365_1,健康被认为是幸福最重要的因素。,6,365,365_1_6
365_2,你认识他吗？,1,365,365_2_1
365_2,这个人我不认识。,2,365,365_2_2
365_2,我认识字，也会书写，能帮上一点儿忙。,3,365,365_2_3
366_1,经济发展/社会发展/国家发展,1,366,366_1_1
366_1,那段时间我国/我们社会/我们的事业 有了很大发展。,2,366,366_1_2
366_1,在发展中继承,3,366,366_1_3
366_2,事态的发展情况/事态发展的方向,1,366,366_2_1
366_2,事态向意想不到的方向发展。,2,366,366_2_2
366_2,孩子们之间的争吵发展为大人之间的争吵,3,366,366_2_3
366_2,一点点小事发展成骚动。,4,366,366_2_4
366_3,发展党员/发展协会会员,1,366,366_3_1
367_1,防止火灾/防止核扩散/防止暴力/防止犯罪,1,367,367_1_1
367_1,防止事故的发生（防患于未然）,2,367,367_1_2
367_1,洒农药以防止病虫害的发生。,3,367,367_1_3
367_1,防止环境污染的活动,4,367,367_1_4
368_1,他的意志非常坚强。,1,368,368_1_1
368_1,他有 强大/坚强 的意志要办成这件事。,2,368,368_1_2
368_1,意志消沉/意志削弱,3,368,368_1_3
369_1,追求永恒的真理/追求永恒的价值,1,369,369_1_1
369_1,永远记住他的名字。,2,369,369_1_2
369_1,人生有限，艺术永恒。,3,369,369_1_3
369_1,永远不变的法则,4,369,369_1_4
369_2,头上永远剃得发光。,1,369,369_2_1
370_1,我们不要说得这么笼统模糊，按具体项目细谈吧。,1,370,370_1_1
370_1, 对方的要求分为十个项目。,2,370,370_1_2
370_1,项目化196,3,370,370_1_3
370_2,房地产建设项目,1,370,370_2_1
370_2,公司让我负责一个开发项目。,2,370,370_2_2
371_1,支持进步政党/支持保守政党,1,371,371_1_1
371_1,受到热烈支持/得到热烈支持,2,371,371_1_2
371_1,他得到了大多数公民的支持而当选为总统。,3,371,371_1_3
371_1,支持者/支持势力,4,371,371_1_4
371_2,〔用木棍支撑快要倒塌的墙壁〕,1,371,371_2_1
371_2,〔支架〕,2,371,371_2_2
371_3,连续工作了一个月，工人们都累得支持不住了。,1,371,371_3_1
372_1,取得资格证/取得驾驶执照/取得韩国国籍/取得飞行驾驶执照/得到学分,1,372,372_1_1
372_1,毕业所要得到的学分,2,372,372_1_2
372_1,房屋购置税,3,372,372_1_3
373_1,经济政策/劳动政策/外交政策/福利政策/老年人政策,1,373,373_1_1
373_1,讨论政策/政策讨论会,2,373,373_1_2
373_1,制定/定/树立/宣传/实行/开展/运用/废除 有关〜的政策,3,373,373_1_3
373_1,政策 很成功/很有效/失败,4,373,373_1_4
373_1,需要对贫民层进行 政策性支持/政策考量,5,373,373_1_5
374_1,奴隶社会的建立/封建社会的建立/资本主义社会的建立,1,374,374_1_1
374_1,研究古代国家的成立过程,2,374,374_1_2
374_1,成立民族国家耗费了很长的时间。198,3,374,374_1_3
374_2,合同成立的条件,1,374,374_2_1
374_2, 议员有三分之二出席，因此本会议得以成立。,2,374,374_2_2
374_2,那个命题前提有误，因此不成立。,3,374,374_2_3
375_1,大量生产/大量消费/大量订购/大量供给/大量购买,1,375,375_1_1
375_1,大量生产/大量购买,2,375,375_1_2
375_1,发现大量遗物。,3,375,375_1_3
375_2,他们是那么宽宏大量，那么坦白，那么纯洁。,1,375,375_2_1
376_1,简单作业/单纯比较/单纯计算/机械式学习/单纯的行动参与者/简单劳动,1,376,376_1_1
376_1,构造简单/设计简洁/模样简洁/想法单纯,2,376,376_1_2
376_1,这个问题不能想得那么单纯。,3,376,376_1_3
376_1,不单纯是钱的问题。,4,376,376_1_4
377_1,否定现实/否定学说/否定事实/否定传言/否定神的存在,1,377,377_1_1
377_1,对于我提出的问题，他既没有肯定，也没有否定。,2,377,377_1_2
377_1,他否定了 有关他的传闻/对自己的怀疑。,3,377,377_1_3
377_1,否定公民权利和自由的政权。,4,377,377_1_4
377_1,双重否定,5,377,377_1_5
377_1,反对意见/否定意见/否定态度/否定性评价/否定的反应/否定的视角/否定性影响/负面形象,6,377,377_1_6
378_1,异常高温/异常低温/异常气流/异常气候,1,378,378_1_1
378_1,感到身体有异常/发现身体有异常/身体有异常感觉,2,378,378_1_2
378_1,异常的声音/异常的气味/异常的味道,3,378,378_1_3
378_1,他那种异常的表情难以描绘。,4,378,378_1_4
378_1,性格异常的人,5,378,378_1_5
378_1,股价异常高涨。,6,378,378_1_6
378_1, 机械出现了/ 发生了异常。,7,378,378_1_7
378_1,没有异常/无异常！,8,378,378_1_8
378_2,低沉潮湿的空气，使人异常烦躁。200,1,378,378_2_1
379_1,室内温度/适当的温度/合适的温度,1,379,379_1_1
379_1,调节温度/上调温度/调高温度/下调温度/调低温度/测定温度,2,379,379_1_2
379_1,提高温度/降低温度/温度上升/温度急升/温度下降/温度急剧降低/温度忽上忽下,3,379,379_1_3
380_1,海拔高度,1,380,380_1_1
380_1,肉眼难以确定飞机飞行的高度。,2,380,380_1_2
380_1,飞机降低高度/飞机飞行高度保持不变,3,380,380_1_3
380_1,这栋楼的高度是150米。,4,380,380_1_4
380_2,高度的文明/高度的技术/高度发达的科学技术/高度训练/高度熟练的……/高度集中的注意力,1,380,380_2_1
380_2,高度发达/高度分化,2,380,380_2_2
380_2,高速成长,3,380,380_2_3
381_1,抒情诗人/叙事诗人/元老级诗人/女诗人/浪漫派诗人,1,381,381_1_1
381_1,擅长叙景的诗人,2,381,381_1_2
381_1,用诗人的 心/感性 看世界,3,381,381_1_3
382_1,带头发言/在会议上发言/总结发言/攻击性发言/揭批发言/不负责任的发言,1,382,382_1_1
382_1,在会议上获得发言的机会,2,382,382_1_2
382_1,积极发言,3,382,382_1_3
382_1,发言积极活跃。,4,382,382_1_4
382_1,话语得体，慎重发言。,5,382,382_1_5
382_1,他的发言受到了在场所有听众的欢迎。,6,382,382_1_6
383_1,反射望远镜/反射利益,1,383,383_1_1
383_1,光被反射后非常耀眼,2,383,383_1_2
383_1,平静的湖面上反射着阳光202,3,383,383_1_3
383_2,条件反射/无条件反射,1,383,383_2_1
383_2,反射作用/反射行为,2,383,383_2_2
383_2,听到枪声后，反射性地趴在地上。,3,383,383_2_3
383_2,反射行为/反射反应/反射本能,4,383,383_2_4
384_1,少数民族/单一民族/农耕民族/游牧民族,1,384,384_1_1
384_1,民族意识/民族特点/民族国家,2,384,384_1_2
384_1,多民族的国家,3,384,384_1_3
384_1,民族团结起来共同克服苦难,4,384,384_1_4
384_1,为民族献身,5,384,384_1_5
385_1,危机状况,1,385,385_1_1
385_1,危机处理/危机管理能力,2,385,385_1_2
385_1,经济危机/社会危机/国家危机,3,385,385_1_3
385_1,处于危机时刻/陷入危机/面临危机,4,385,385_1_4
385_1,遇到危机/度过危机/克服危机/化解危机/摆脱危机,5,385,385_1_5
385_1,出现危机,6,385,385_1_6
385_2,危机四伏。/危机重重。,1,385,385_2_1
385_2, 平静的水面下潜藏着危机。,2,385,385_2_2
386_1,关系很好的兄弟,1,386,386_1_1
386_1,性格相反的兄弟,2,386,386_1_2
386_1,他有两个儿子。,3,386,386_1_3
386_2, 〔你有没有兄弟姐妹？- 我有一个哥哥和一个弟弟。〕,1,386,386_2_1
386_2,〔我生长在一个兄弟姐妹较多的家庭。〕,2,386,386_2_2
386_3,兄弟，帮我一下！,1,386,386_3_1
386_3,兄弟，注意安全!,2,386,386_3_2
386_3,兄弟们，酒喝够了，快吃饭吧。,3,386,386_3_3
386_4,〔弟兄们！让我们一起祈祷吧。〕,1,386,386_4_1
386_5,这两位都是小张的兄弟。,1,386,386_5_1
386_6,兄弟我向大伙道谢了。,1,386,386_6_1
387_1,修理汽车/修理摩托车/修理电视/修理机器/修理房子/修理建筑,1,387,387_1_1
387_1,正在修理,2,387,387_1_2
387_1,过了保质期的话，修理要收费。,3,387,387_1_3
387_2,修理果树,1,387,387_2_1
387_2,修理花枝,2,387,387_2_2
387_3,把他修理了一顿。,1,387,387_3_1
388_1,共同所有/单独所有,1,388,388_1_1
388_1,房产所有/不动产所有/土地所有/股票所有,2,388,388_1_2
388_1,拥有广大的土地,3,388,388_1_3
388_1,这本书归班级所有。,4,388,388_1_4
388_1,转让土地所有权,5,388,388_1_5
388_1,把手中的美术品委托给博物馆,6,388,388_1_6
388_2,考试前，大家要把所有不允许带的物品交出来。,1,388,388_2_1
389_1,达尔文的进化论,1,389,389_1_1
389_1,进化生物学,2,389,389_1_2
389_1,生命体进化的证据,3,389,389_1_3
389_1,调查生物的进化过程,4,389,389_1_4
389_1,从以前的一种进化到现在的多种。,5,389,389_1_5
389_2,技术的进化/ 社会的进化,1,389,389_2_1
389_2,我们今天所使用的历法是在漫长的岁月中演变而来的。,2,389,389_2_2
389_2, 咨询产品在不断地进化着。206,3,389,389_2_3
390_1,安全保障/社会保障/秘密保障/生活保障/生存权保障/人权保障/收益保障,1,390,390_1_1
390_1,保障回国后的身份,2,390,390_1_2
390_1,保障公民的合法权益,3,390,390_1_3
390_2,没有他，我就失去了一切生活的保障。,1,390,390_2_1
390_2,团结是获胜的重要保障。,2,390,390_2_2
391_1,上门推销/上门推销员/访问学者/访问教授,1,391,391_1_1
391_1,去朋友家拜访,2,391,391_1_2
391_1,欢迎各位前来访问。,3,391,391_1_3
391_1,他逐家访问并呼吁支持。,4,391,391_1_4
391_1,网站访问量,5,391,391_1_5
391_2,大家怀着激动的心情访问了革命圣地。,1,391,391_2_1
392_1,预防山火/预防传染病/预防事故/预防洪水/预防灾害/预防感冒,1,392,392_1_1
392_1,预防针/预防药品/预防医学/预防措施/预防接种,2,392,392_1_2
392_1,预防意外事故,3,392,392_1_3
392_1,疾病重在预防。,4,392,392_1_4
393_1,下一代,1,393,393_1_1
393_1,设计未来/筹划未来/预测未来/对未来的预言,2,393,393_1_2
393_1,对未来充满希望,3,393,393_1_3
393_1,儿童是未来的希望。,4,393,393_1_4
393_1,在未来，机器人会代替人类做很多事。,5,393,393_1_5
394_1,有轨列车/无轨列车,1,394,394_1_1
394_1,列车脱离轨道,2,394,394_1_2
394_1,在电车轨道上铺石子,3,394,394_1_3
394_2,彗星的轨道/月亮的轨道/人工卫星的轨道,1,394,394_2_1
394_2,人工卫星进入轨道。208,2,394,394_2_2
394_3,事业进入正式轨道。/事业进入正常轨道。,1,394,394_3_1
394_3,此次计划需全面修改。,2,394,394_3_2
394_3,两国关系已经走上正常发展的轨道。,3,394,394_3_3
395_1,新技术的出现,1,395,395_1_1
395_1,出现救世主,2,395,395_1_2
395_1,此处经常有野猪出现，一定要小心。,3,395,395_1_3
395_1,他的意外出现让我们感到很惊讶。,4,395,395_1_4
396_1,他低着头，在认真制作一件精致的艺术品。,1,396,396_1_1
396_2,制作电视节目,1,396,396_2_1
396_2,这位导演这次拍出了一部大作。,2,396,396_2_2
396_2,委托制作肖像画,3,396,396_2_3
396_3,〔制定新的聘用/税收制度〕,1,396,396_3_1
397_1,价格变动/人口变动/情势变动/汇率变动 很大。,1,397,397_1_1
397_1,展望国际形势的变动,2,397,397_1_2
397_1,计划/战略 有/没有 变动,3,397,397_1_3
397_1,若有变动，请告诉我。,4,397,397_1_4
397_1,浮动利息/浮动汇率,5,397,397_1_5
397_1,他的演讲只稍微变动了一下其中的几个名词。,6,397,397_1_6
398_1,民主国家/民主社会/民主政治/民主市民,1,398,398_1_1
398_1,遵循民主主义来决定,2,398,398_1_2
398_1,追求民主主义的理念,3,398,398_1_3
398_2,民主管理团队,1,398,398_2_1
398_2,这个公司的工作作风很民主。210,2,398,398_2_2
399_1,利益集团/犯罪集团/政治集团,1,399,399_1_1
399_1,集体行动/集体示威,2,399,399_1_2
399_1,结成集团/组成集团/集团解体/脱离集团/退出集团,3,399,399_1_3
399_1,集团内的排名,4,399,399_1_4
399_1,集体的利益高于个人利益,5,399,399_1_5
399_1,外国人聚居区,6,399,399_1_6
399_1,大猩猩几十只聚在一起过集体生活。,7,399,399_1_7
399_1,管理层集体递交辞呈,8,399,399_1_8
400_1,写文章/做文章/推敲文章,1,400,400_1_1
400_1, 他因文章写得出色而著名。,2,400,400_1_2
400_1,这篇文章很有道理。,3,400,400_1_3
400_2,〔句子成分/句子结构〕,1,400,400_2_1
400_2,〔没有文笔，写一个句子也很难。〕➜ 句子,2,400,400_2_2
400_3,一定大有文章。,1,400,400_3_1
400_3,话里有文章。,2,400,400_3_2
400_4, 抓住对手的缺点大做文章。,1,400,400_4_1
400_4,还是老兄肚里文章多，就照你说的办。,2,400,400_4_2
401_1,定方针/制定方针/树立方针/撤销方针/改变方针,1,401,401_1_1
401_1,尊重领导层的方针/不顾领导层的方针/违背领导层的方针,2,401,401_1_2
401_1,遵循既定方针,3,401,401_1_3
401_1,因领导层的方针不明确，使得手下的人无从下手。,4,401,401_1_4
402_1,行政机构/行政机关/行政当局/行政业务/行政经验/行政能力/行政功能/行政效率,1,402,402_1_1
402_1,税收行政/福利行政/劳动行政/军事行政/司法行政,2,402,402_1_2
402_1,负责行政业务,3,402,402_1_3
402_1,通晓行政212,4,402,402_1_4
403_1,普及普通话/普及新技术/普及电动汽车/普及义务教育/普及先进文化,1,403,403_1_1
403_1,向农民推广新种子,2,403,403_1_2
403_1, 近来电脑已经广泛普及了。,3,403,403_1_3
404_1,三点以后在家。,1,404,404_1_1
404_1,毕业以后，同学们都奔向世界各地。,2,404,404_1_2
404_1,跟他见面以后，我的价值观发生了变化。,3,404,404_1_3
404_2,以后发生的事情责任不在我。,1,404,404_2_1
404_2,以后分班活动。,2,404,404_2_2
405_1,面对的课题/当前的课题/尚未解决的课题,1,405,405_1_1
405_1,解决课题/完成课题/落实课题,2,405,405_1_2
405_1,课题堆积如山。,3,405,405_1_3
405_1,默默地完成课题任务。,4,405,405_1_4
405_2,科研课题,1,405,405_2_1
405_2,文化研究方面的 课题/项目,2,405,405_2_2
405_3,〔老师给学生们留作业。〕,1,405,405_3_1
405_3,〔与暑假作业较劲〕➜ 作业 zuò yè,2,405,405_3_2
406_1,抑制兴奋,1,406,406_1_1
406_1,因对方说的刺激人的话而兴奋,2,406,406_1_2
406_1,兴奋的语气,3,406,406_1_3
406_1,掩饰兴奋/抑制兴奋/抑制不住内心的兴奋/涌上心头的兴奋,4,406,406_1_4
406_1,他很容易兴奋。,5,406,406_1_5
406_1,兴奋得沸腾起来,6,406,406_1_6
406_1,服用神经兴奋剂,7,406,406_1_7
407_1,交通信号/遇险信号/呼救信号/电信号/人体生理信号/化学信号,1,407,407_1_1
407_1,发出信号/发送信号/收到信号,2,407,407_1_2
407_1,收到信号/有信号/信号被传递214,3,407,407_1_3
407_2,等待信号,1,407,407_2_1
407_2,在下一个信号灯(红绿灯)向右拐。,2,407,407_2_2
407_2, 信号灯变为绿色时过马路。,3,407,407_2_3
407_3,鸡犬不宁往往是地震即将到来的信号。,1,407,407_3_1
407_3,以那个事件为导火索，爆发了全国规模的抗议示威。,2,407,407_3_2
408_1,人口增加/费用增加/出口增加/收入增加,1,408,408_1_1
408_1,工厂/汽车 的增加造成严重的环境污染。,2,408,408_1_2
408_1, 一个人生活的人逐渐增加。,3,408,408_1_3
409_1,舆论报道/报纸报道/公正报道/独家报道,1,409,409_1_1
409_1,报道选举结果,2,409,409_1_2
409_1,事件被报道,3,409,409_1_3
410_1,化学反应/化学物质/化学纤维,1,410,410_1_1
410_1,有机化学/无机化学/物理化学,2,410,410_1_2
410_1,发生化学反应,3,410,410_1_3
411_1,外交政策/外交部门,1,411,411_1_1
411_1,经济外交/实利外交/等距离外交,2,411,411_1_2
411_1, 与〜建立/重新建立/断绝 外交关系,3,411,411_1_3
411_1,外交发言,4,411,411_1_4
411_2,〔现在是人寿保险的外勤员工。〕,1,411,411_2_1
412_1,特大城市/特大企业,1,412,412_1_1
412_1,巨大的海浪掀翻了一艘大船。,2,412,412_1_2
412_1,巨大的建筑物巍然耸立216,3,412,412_1_3
413_1,克服了很多困难,1,413,413_1_1
413_1,面对困难,2,413,413_1_2
413_1,那样说/那样做 让人感到很为难。,3,413,413_1_3
413_2,最近手头有些困难，可能需要一些救济。,1,413,413_2_1
414_1,消化器官/消化不良/消化酶,1,414,414_1_1
414_1,吃得太多，不好消化。,2,414,414_1_2
414_1,要消化肉食，需要比较长的时间。,3,414,414_1_3
414_1,饭后散步可以促进消化吸收。,4,414,414_1_4
414_2,掌握讲座内容,1,414,414_2_1
414_2,今天讲的内容很多，有些部分难以消化理解。,2,414,414_2_2
414_2,他很好地消化了难懂的内容，简单易懂地进行了说明。,3,414,414_2_3
414_3,〔应付三天紧凑的日程〕,1,414,414_3_1
414_3,〔这个领域的工作岗位不多，很难容纳大量的高级人才。〕,2,414,414_3_2
414_3,〔这个地方的城市道路不能承担这么大的交通量。〕,3,414,414_3_3
414_3,〔很破格的着装、首饰，她穿戴起来也很合适。〕,4,414,414_3_4
415_1,科学技术的进步,1,415,415_1_1
